text;animation;comment;next;previous;source_dlg;audiofile
See, this is why I don't like to talk about it. It makes Griff sound worse than he really was. My brother had his problems, but he always looked out for me.;[];;[18689, 18734, 18735];[18687];k_hmis_dialog;NGLOBEMISS13089_.mp3
He's family. You have to stick by your family.;[];;[18690];[18688];k_hmis_dialog;
Yeah - that's what I'm trying to say! Without my brother I don't know where I'd be.;[];;[18691];[18689];k_hmis_dialog;NGLOBEMISS13091_.mp3
He gambled. And drank. And he was always borrowing money for his latest get rich quick scheme. But he had a good heart, you know? He taught me how to survive.;[];;[18692];[18690, 18734];k_hmis_dialog;NGLOBEMISS13093_.mp3
"He showed me how to slice into a computer's security system; how to get inside a locked building without the entrance codes, and how to spot a wealthy mark for a quick shell game.";[];;[18693, 18732];[18691];k_hmis_dialog;NGLOBEMISS13094_.mp3
Sounds like he was nothing but a petty criminal.;[];;[18694];[18692];k_hmis_dialog;
Hey, you don't know what it's like! You need those skills here in the Lower City. Griff did right by me.;[];;[18695];[18693];k_hmis_dialog;NGLOBEMISS13096_.mp3
I really miss him since he left. I keep hoping he'll come back some day. He promised me he would.;[];;[18696, 18730];[18694, 18733];k_hmis_dialog;NGLOBEMISS13097_.mp3
Why did he leave?;[];;[18697];[18695];k_hmis_dialog;
He fell in with a bad crowd. It's all Lena's fault. She's the one who took him from me! Just batted those long lashes at him and off he went!;[];;[18698, 18727, 18728];[18696, 18731, 18736];k_hmis_dialog;NGLOBEMISS13099_.mp3
Who's Lena?;[];;[18699];[18697];k_hmis_dialog;
I don't want to talk about Griff and Lena - just the thought of that space tramp makes my blood boil! Subject's closed as far as I'm concerned!;[];;[18700];[18698, 18727, 18729, 18677];k_hmis_dialog;NGLOBEMISS13101_.mp3
If I'm going to be any help to you I can't be worrying about my brother running off with some intergalactic skank! So, is there something else you need?;[];;[18701, 18717, 18719];[18699];k_hmis_dialog;NGLOBEMISS13102_.mp3
Do you know anything about the planet we're on?;[];Only shows up if player is on Taris, Dantooine, Tattoine, Kashyyyk, Korriban, Mannan or the Unknow world;[18702, 18715, 18721, 18722, 18723, 18724, 18725];[18700, 18743, 18759, 18630, 18832];k_hmis_dialog;
Taris is a pretty good place to grow up, all things considered. Just stick to the area you belong in and stay out of Davik's business and you'll be fine.;[];Player on Taris;[18703, 18705, 18707, 18710, 18713];[18701];k_hmis_dialog;NGLOBEMISS13012_.mp3
Tell me about the Upper City.;[];;[18704];[18702, 18706, 18709, 18712];k_hmis_dialog;
The Upper City's got some nice shops and all, but it's boring! The only time I go up there is if I need free healing from Zelka at his medical facility.;[];;[18705, 18707, 18710, 18713];[18703];k_hmis_dialog;NGLOBEMISS13014_.mp3
Tell me about the Lower City.;[];;[18706];[18704, 18709, 18712, 18702];k_hmis_dialog;
What can I say? The Lower City was a great place to hang out until the Vulkars started that gang war. Now you can't even walk the streets without getting shot at!;[];;[18703, 18707, 18710, 18713];[18705];k_hmis_dialog;NGLOBEMISS13016_.mp3
Tell me about the Undercity.;[];;[18708];[18706, 18709, 18712, 18704, 18702];k_hmis_dialog;
It can be pretty nasty down there: you've got rakghouls crawling around looking for their next meal, and the Gamorrean slavers like to set up their bases in the sewers.;[];;[18709];[18707];k_hmis_dialog;NGLOBEMISS13018_.mp3
"And then there's the Outcast village - a collection of people banished to the Undercity for their crimes. I mostly avoid the village, though; it's pretty depressing seeing how they live.";[];;[18703, 18705, 18707, 18710, 18713];[18708];k_hmis_dialog;NGLOBEMISS13019_.mp3
Tell me about Davik.;[];;[18711];[18709, 18706, 18704, 18702];k_hmis_dialog;
I tend to keep my nose out of an intergalactic crime lord's business, you know? I can't tell you much that isn't common knowledge.;[];;[18712];[18710];k_hmis_dialog;NGLOBEMISS13021_.mp3
Extortion, slavery, smuggling: Davik's got a piece of all the action here on Taris. Even the swoop gangs know better than to get in his way.;[];;[18703, 18705, 18707, 18713];[18711];k_hmis_dialog;NGLOBEMISS13022_.mp3
Thanks for the info.;[];;[18714];[18712, 18709, 18706, 18704, 18702];k_hmis_dialog;
Hey, no problem. I'm here to help, right?;[];;[];[18713];k_hmis_dialog;NGLOBEMISS13024_.mp3
"I'm not the one you should ask about Dantooine. I didn't even know there was a Jedi Academy here; I always thought it was just a bunch of settlers and farmers!";[];Player on Dantooine;[18716];[18701];k_hmis_dialog;NGLOBEMISS13025_.mp3
Sorry I can't be more help, you know? Is there anything else I can do for you?;[];;[18636, 18677, 18717, 18719];[18715, 18721, 18722, 18723, 18724, 18726];k_hmis_dialog;NGLOBEMISS13026_.mp3
Do you feel like playing some Pazaak?;[];Only comes up on the Ebon Hawk;[18718];[18716, 18700, 18743, 18759, 18630, 18832];k_hmis_dialog;
Want to practice your skills, eh? Sure - I'll play you a few hands. Just for practice, though. I don't want to bet with you.;[];;[];[18717];k_hmis_dialog;NGLOBEMISS13034_.mp3
Nothing. Never mind.;[];;[18720];[18716, 18700, 18743, 18759, 18832, 18630];k_hmis_dialog;
Okay... have it your way.;[];;[];[18719];k_hmis_dialog;NGLOBEMISS13206_.mp3
Well, I know Zaalbar's from Kashyyyk, but he never liked to talk about it. He wouldn't even tell me why he left. I don't think the Wookiees like outsiders much.;[];Kashyyyk;[18716];[18701];k_hmis_dialog;NGLOBEMISS13027_.mp3
I don't know anything about Korriban, but I get a bad feeling in this place. If there's such a thing as an 'evil' planet, this is it!;[];Korriban;[18716];[18701];k_hmis_dialog;NGLOBEMISS13028_.mp3
I always heard Tatooine was nothing but a rock covered by a bunch of worthless sand. I can't even figure out why Czerka Corp. set up their mining operations here.;[];Tatooine;[18716];[18701];k_hmis_dialog;NGLOBEMISS13029_.mp3
"Manaan's the source for all the kolto in the galaxy; that's why those fish-faced Selkath can stay neutral in this whole Sith-Republic war. But I don't know much else about this place.";[];Manaan;[18716];[18701];k_hmis_dialog;NGLOBEMISS13030_.mp3
How am I supposed to know anything about this planet? It's an uncharted world in an unexplored quadrant! I didn't even know this planet was here!;[];unknown world;[18726];[18701];k_hmis_dialog;NGLOBEMISS13031_.mp3
Didn't you come here back when you were the Dark Lord? If you don't remember anything about this place then I guess we're just stumbling in the dark.;[];;[18716];[18725];k_hmis_dialog;NGLOBEMISS13032_.mp3
What are you talking about? What happened?;[];;[18699];[18697];k_hmis_dialog;
Let's get back to our mission, Mission.;[];;[18729];[18697];k_hmis_dialog;
Mission - mission: is that supposed to be a joke? Like I've only heard that about a million times in my life! Okay, I can take a hint. You don't want to hear anymore. That's just fine.;[];;[18699];[18728];k_hmis_dialog;NGLOBEMISS13105_.mp3
Griff doesn't sound like he's big on keeping promises.;[];;[18731];[18695];k_hmis_dialog;
Why do you got to go putting my brother down like that? That's just mean! Besides, it wasn't his idea to leave!;[];;[18697];[18730];k_hmis_dialog;NGLOBEMISS13107_.mp3
Pretty handy skills to have, Mission.;[];;[18733];[18692];k_hmis_dialog;
Yeah, Griff did right by me.;[];;[18695];[18732];k_hmis_dialog;NGLOBEMISS13109_.mp3
What kind of problems did your brother have?;[];;[18691];[18688];k_hmis_dialog;
I really don't care about your traumatic childhood.;[];;[18736];[18688, 18684];k_hmis_dialog;
Oh... yeah. I understand. We've got bigger bantha to hunt, right? I just miss Griff, is all. I keep thinking things might have been different, you know?;[];;[18697];[18735];k_hmis_dialog;NGLOBEMISS13112_.mp3
How could your brother do that to a five year old?;[];;[18686];[18684];k_hmis_dialog;
You don't have to tell me anything if you don't want to.;[];;[18739];[18680];k_hmis_dialog;
No, I want to tell you. Zaalbar's a great listener but it might be nice to talk about this with someone who doesn't reply in growls and grunts.;[];;[18683];[18738];k_hmis_dialog;NGLOBEMISS13114_.mp3
I don't have time for this.;[];;[18741];[18680, 18751, 18748, 18744, 18773, 18799];k_hmis_dialog;
Right, sure. I understand. We've got all this other stuff going on what with the Sith and all. You're busy. No problem. Maybe later we can talk. When you have more time, you know?;[];;[];[18740];k_hmis_dialog;NGLOBEMISS13116_.mp3
I'm not really in the mood to talk about my brother right now. Maybe we should just stay focused on the job at hand, you know?;[];MissionTalk at 1;[18743];[18677];k_hmis_dialog;NGLOBEMISS13117_.mp3
So, is there anything else you need?;[];;[18701, 18717, 18719];[18742, 18797, 18812, 18821];k_hmis_dialog;NGLOBEMISS13118_.mp3
I'm sorry for the way I acted before. It's just that when it comes to Lena I tend to get a little worked up.;[];MissionTalk at 3, player is off Taris;[18740, 18745, 18766];[18677];k_hmis_dialog;NGLOBEMISS13119_.mp3
Why do you hate her so much?;[];;[18746];[18744];k_hmis_dialog;
My brother and me had a good thing going. Sure, Griff had his run-ins with the law on Taris. But we got by okay. Until Lena came and ruined everything.;[];;[18747];[18745, 18766];k_hmis_dialog;NGLOBEMISS13121_.mp3
She was a dancer at the cantina where my brother used to go to play Pazaak. Griff could be a real smooth talker, and it wasn't long before the two of them were dating.;[];;[18748];[18746];k_hmis_dialog;NGLOBEMISS13122_.mp3
But Lena was used to dating rich Tarisian nobles - guys with mountains of credits. Griff could never give her the kind of lifestyle she was used to, no matter how hard he worked.;[];;[18740, 18749, 18765];[18747];k_hmis_dialog;NGLOBEMISS13123_.mp3
You mean no matter how much he stole.;[];;[18750];[18748];k_hmis_dialog;
I'm not going to pretend Griff wasn't a hustler and a con-artist, but that doesn't mean you can just insult him! He did what he did to look out for me!;[];;[18751];[18749];k_hmis_dialog;NGLOBEMISS13125_.mp3
I thought Lena would brush Griff off when she saw how poor he was, but for some reason she stuck around. I guess she saw the potential for a big payday down the road.;[];;[18740, 18752, 18763, 18764];[18750, 18765];k_hmis_dialog;NGLOBEMISS13126_.mp3
Sounds like you're jealous.;[];;[18753];[18751];k_hmis_dialog;
I saw Lena for what she really was - a busty, credit-grubbing cantina rat! She used Griff and took away the only family I had!;[];;[18754];[18752, 18763];k_hmis_dialog;NGLOBEMISS13128_.mp3
After they'd been together for a few months, Griff told me he was leaving Taris. He and Lena were going to try and make their fortune off-world.;[];;[18755];[18753, 18764];k_hmis_dialog;NGLOBEMISS13129_.mp3
He promised as soon as he made enough credits he'd come back and get me and we'd all live like royalty. That was two years ago - I haven't seen him since! I don't even know where he went!;[];;[18756, 18760, 18761, 18762];[18754];k_hmis_dialog;NGLOBEMISS13130_.mp3
How is this Lena's fault?;[];;[18757];[18755];k_hmis_dialog;
Oh, I know what happened! As soon as she got him off Taris Lena sunk her claws into Griff but good! She twisted him around her little finger and made him forget all about me!;[];;[18758];[18756, 18760, 18761];k_hmis_dialog;NGLOBEMISS13133_.mp3
I know I'll probably never see Griff again. But part of the reason I came with you was the hope that I could find out what happened to my brother.;[];;[18759];[18757, 18762];k_hmis_dialog;NGLOBEMISS13134_.mp3
Don't worry - I won't let my search for Griff get in the way of what we're doing. Let's just get back to the task at hand. Is there anything else I can help you with?;[];;[18701, 18717, 18719];[18758, 18677];k_hmis_dialog;NGLOBEMISS13135_.mp3
Maybe something happened to him.;[];;[18757];[18755];k_hmis_dialog;
Sounds like he deserted you.;[];;[18757];[18755];k_hmis_dialog;
We should get back to the job at hand.;[];;[18758];[18755];k_hmis_dialog;
Maybe she actually liked Griff.;[];;[18753];[18751];k_hmis_dialog;
So what happened?;[];;[18754];[18751];k_hmis_dialog;
Did Lena dump him?;[];;[18751];[18748];k_hmis_dialog;
What did she do to you?;[];;[18746];[18744];k_hmis_dialog;
Don't tell me you believe Lena's lies? Griff might be working as a miner on Tatooine, but the rest of her story is bantha poo-doo! You can't trust someone like her.;[];Mission Talk at 6;[18768];[18677];k_hmis_dialog;NGLOBEMISS13142_.mp3
At least Griff's free of her clutches. I'd like to go speak to the Czerka Corp rep on Tatooine, if we have time. Maybe I can arrange to see my brother again.;[];;[18769, 18771];[18767];k_hmis_dialog;NGLOBEMISS13143_.mp3
We'll find your brother, Mission.;[];;[18770];[18768];k_hmis_dialog;
I just hope he's not in any kind of trouble when we do.;[];;[];[18769];k_hmis_dialog;NGLOBEMISS13145_.mp3
I don't think we'll have time, Mission.;[];;[18772];[18768];k_hmis_dialog;
Sure, I understand. Saving the galaxy and all. All I'm saying is if we get time to make a quick sidetrip to Tatooine... look, just think about it, okay?;[];;[];[18771];k_hmis_dialog;NGLOBEMISS13147_.mp3
I've been thinking about Lena and what she said about Griff. You know, how he was always blaming other people for his problems. There might be something to what she said.;[];Mission Talk at 6, level gained;[18740, 18774, 18787];[18677];k_hmis_dialog;NGLOBEMISS13148_.mp3
You mean you believe her story now?;[];;[18775];[18773];k_hmis_dialog;
No, of course not. Not really. But what if... what if it was his idea to leave me behind? I'm not saying Griff would just abandon me.;[];;[18776];[18774, 18787];k_hmis_dialog;NGLOBEMISS13150_.mp3
But maybe... maybe he did want to leave me behind. Just temporarily, you know? He might have done that, if he planned on coming back later.;[];;[18777];[18775];k_hmis_dialog;NGLOBEMISS13151_.mp3
But things didn't usually work out for Griff the way he planned, you know? And that's when he'd get in trouble. He was always borrowing money he could never pay back.;[];;[18778];[18776];k_hmis_dialog;NGLOBEMISS13152_.mp3
He might have been trying to skip out on his debts when he left Taris. He would have had to leave his little sister behind so it would look like he was coming back.;[];;[18779, 18786];[18777];k_hmis_dialog;NGLOBEMISS13153_.mp3
So he sacrificed you to save his own hide?;[];;[18780];[18778];k_hmis_dialog;
Yeah... well, no. Not exactly. Look, all I'm trying to say is that the more I think back the more I realize I might be idolizing my brother a bit. Not seeing all his faults.;[];;[18781];[18779, 18786];k_hmis_dialog;NGLOBEMISS13155_.mp3
I still want to find him. I need to see him again. It's just that I'm not sure how I'll react when I do.;[];;[18782, 18785];[18780];k_hmis_dialog;NGLOBEMISS13156_.mp3
When the time comes you'll know what to say, Mission.;[];;[18783];[18781];k_hmis_dialog;
Maybe. We'll see. I don't... I don't want to judge him yet. Maybe Lena was lying. Or maybe... maybe she wasn't.;[];;[18784];[18782, 18785];k_hmis_dialog;NGLOBEMISS13158_.mp3
All I know is I'd like to speak to Griff myself. If we have time, I'd like to go talk to the Czerka Corp rep on Tatooine and see what he has to say about where my brother is now.;[];;[];[18783, 18677];k_hmis_dialog;NGLOBEMISS13159_.mp3
I think he deserves a swift kick in the groin for what he did.;[];;[18783];[18781];k_hmis_dialog;
Kind of like how you came to Taris in the first place.;[];;[18780];[18778];k_hmis_dialog;
Griff may not be perfect, but he is your brother, Mission.;[];;[18775];[18773];k_hmis_dialog;
Talk? What is there to talk about? Those sandpeople took my brother prisoner!;[];Mission Talk 9;[18789];[18677];k_hmis_dialog;NGLOBEMISS13163_.mp3
Griff may be a slime but we have to go rescue him! We can't just leave him with those... those... those monsters!;[];;[18790, 18792, 18795];[18788];k_hmis_dialog;NGLOBEMISS13164_.mp3
Don't worry Mission - we'll get him back.;[];;[18791];[18789];k_hmis_dialog;
I knew I could count on you! There's definite fringe benefits to being friends with a Jedi!;[];;[];[18790];k_hmis_dialog;NGLOBEMISS13166_.mp3
He's probably already dead, Mission.;[];;[18793];[18789];k_hmis_dialog;
You heard the Czerka rep: the sandpeople sometimes take prisoners. Say what you want about Griff, but he's a survivor. I know he's still alive.;[];;[18794];[18792];k_hmis_dialog;NGLOBEMISS13168_.mp3
I can't make you go after my brother, but you're the only one who can save him. Just think about it, that's all I ask. In the end I know you'll do the right thing.;[];;[];[18793, 18796];k_hmis_dialog;NGLOBEMISS13171_.mp3
I've got more important things to worry about, Mission.;[];;[18796];[18789];k_hmis_dialog;
I know you're out to save the galaxy and all. But you can't just turn your back on someone who needs your help - you're a Jedi, not a Sith!;[];;[18794];[18795];k_hmis_dialog;NGLOBEMISS13170_.mp3
Look, I'm happy Griff's alive but I'm mad at him right now. And I don't know what kind of job he's got for you, but I don't trust him. It's probably just another scam!;[];;[18743];[18677];k_hmis_dialog;NGLOBEMISS13172_.mp3
I'm worried about Griff and his latest plan. I've got a bad feeling about it. He doesn't know anything about brewing Tarisian ale.;[];MissionTalk at 11;[18799];[18677];k_hmis_dialog;NGLOBEMISS13173_.mp3
And now he's gotten himself mixed up with the Exchange. Sometimes Griff can be so stupid! Part of me just wants to let him get what's coming to him.;[];;[18740, 18800, 18811];[18798];k_hmis_dialog;NGLOBEMISS13174_.mp3
You can't turn your back on your own brother!;[];;[18801];[18799];k_hmis_dialog;
Why not? He turned his back on me! He abandoned me on Taris, so maybe I should just leave him high and dry now!;[];;[18802];[18800];k_hmis_dialog;NGLOBEMISS13176_.mp3
Maybe a couple broken knee-caps will do him some good! Maybe that's the kind of jolt he needs to turn his life around! Only... what if they do something worse?;[];;[18803];[18801, 18811];k_hmis_dialog;NGLOBEMISS13178_.mp3
"They might kill him! I don't want him to die; he doesn't deserve that. But I can't just keep supporting his crazy schemes. Someone has to teach him a lesson!";[];;[18804, 18807, 18808, 18810];[18802];k_hmis_dialog;NGLOBEMISS13179_.mp3
You have to stick by your family, Mission. Even if they're slime sometimes.;[];;[18805];[18803];k_hmis_dialog;
Yeah, I guess you're right. I'm not going to change him. Griff is going to keep on being Griff.;[];;[18806];[18804, 18807];k_hmis_dialog;NGLOBEMISS13181_.mp3
Maybe if we get these tach glands for him things will work out. Or maybe he'll finally see the light and turn over a new leaf. I know it's not likely, but it's all I have to hope for.;[];;[];[18805, 18677];k_hmis_dialog;NGLOBEMISS13182_.mp3
No one can teach him this lesson, Mission. He has to learn it himself.;[];;[18805];[18803];k_hmis_dialog;
Whatever happens, he brought it on himself.;[];;[18809];[18803];k_hmis_dialog;
You're right! Griff may be my brother, but he deserted me on Taris. As far as I'm concerned that pretty much breaks any bond we had!;[];;[18679];[18808, 18810];k_hmis_dialog;NGLOBEMISS13185_.mp3
What do you care? He left you to die on Tais!;[];;[18809];[18803];k_hmis_dialog;
You said it, Mission! Let the Exchange take care of that slime!;[];;[18802];[18799];k_hmis_dialog;
Hey, if you want to help him with this Tarisian ale scheme that's your business. I'm washing my hands of the whole thing.;[];Mission Talk 10;[18743];[18677];k_hmis_dialog;NGLOBEMISS13188_.mp3
I appreciate everything you've done for Griff. You know that, right? I just hope things work out for him this time around.;[];MissionTalk at 14;[18814];[18677];k_hmis_dialog;NGLOBEMISS13189_.mp3
I guess we'll find out when he meets up with us at the Czerka Corp shop. If he's got those credtis he promised you then maybe there's hope for him yet.;[];;[];[18813];k_hmis_dialog;NGLOBEMISS13190_.mp3
I want to thank you for helping me with Griff. You... you did everything you could for my brother. More than most people would have.;[];MissionTalk at 15;[18816];[18677];k_hmis_dialog;NGLOBEMISS13191_.mp3
I know it might look like it didn't make any difference in the end... Griff's in debt and on the run like usual. But at least I know we tried to help him.;[];;[18817, 18824, 18826, 18828];[18815];k_hmis_dialog;NGLOBEMISS13192_.mp3
Don't give up on him, Mission. He could still change.;[];;[18818];[18816];k_hmis_dialog;
I know people can change no matter how bad they were. But I'm not holding my breath. None of us is perfect, but I've come to realize that Griff is a little less perfect than most.;[];;[18819];[18817];k_hmis_dialog;NGLOBEMISS13194_.mp3
My brother is what he is, but I've learned to deal with that. I'll never forget that he looked after me when I was just a kid, but I don't feel like I owe him anything anymore.;[];;[18820, 18822, 18823];[18818, 18825, 18827];k_hmis_dialog;NGLOBEMISS13200_.mp3
So you're okay?;[];;[18821];[18819];k_hmis_dialog;
I've made my peace with Griff and what he means to me. If he ever shows up again I'll deal with him, but I'm not going to dwell on my brother anymore. It's time to move forward!;[];;[18743];[18820, 18822, 18823, 18677];k_hmis_dialog;NGLOBEMISS13202_.mp3
That's a very mature attitude, Mission.;[];;[18821];[18819];k_hmis_dialog;
I still hate that core-slime's guts!;[];;[18821];[18819];k_hmis_dialog;
Griff's a slime ball, Mission. Accept it.;[];;[18825];[18816];k_hmis_dialog;
Don't worry, I see all Griff's faults plainly now. None of us is perfect, but I realize he's a little less perfect than most.;[];;[18819];[18824];k_hmis_dialog;NGLOBEMISS13196_.mp3
I invested a lot in Griff. I'm still looking to get some payback!;[];;[18827];[18816];k_hmis_dialog;
I can't say I blame you. But I'll be honest... I doubt you'll ever see Griff again. I don't even know if I'll ever see him again. Like all good con men he knows how to disappear.;[];;[18819];[18826, 18828];k_hmis_dialog;NGLOBEMISS13199_.mp3
If I ever see your brother again he's a dead man!;[];;[18827];[18816];k_hmis_dialog;
I need you to make me a security spike.;[];;[18830, 18831];[18630, 18832];k_hmis_dialog;
Sorry, I don't have one handy right now. Besides, we've got plenty of security spikes already. Not much point in overloading on them, is there?;[];player has threshold for security spikes;[];[18829];k_hmis_dialog;NGLOBEMISS13038_.mp3
No problem. Just so happens I've got one here I've been working on. Here you go... I'll just add it to our inventory.;[];player doesn't have threshold security spikes/ make spike and add to inventory;[18832];[18829];k_hmis_dialog;NGLOBEMISS13036_.mp3
Anything else you need?;[];;[18636, 18677, 18701, 18717, 18719, 18829];[18831];k_hmis_dialog;NGLOBEMISS13037_.mp3
You got any advice on our little stowaway?;[];;[18834];[18630];k_hmis_dialog;
Oh, heck, I don't know.;[];;[];[18833];k_hmis_dialog;NGLOBEMISS13207_.mp3
Do you know anything about these gizka creatures?;[];;[18836];[18630];k_hmis_dialog;
Umm... are you sure you want to ask me about that?;[];;[];[18835];k_hmis_dialog;NGLOBEMISS13208_.mp3
[Don't speak to her.];[];;[18838];[18618];k_hmis_dialog;
[You decide to ignore Mission and continue on with your quest for now, though you might want to speak with her later.];[];;[];[18837];k_hmis_dialog;
*whisper* Well, that was easy. I sure wish I had special mind-affecting Force powers.;[];;[];[None];k_hmis_dialog;NGLOBEMISS13300_.mp3
*whisper* I can be pretty convincing when I have to be, but that mind trick is something else!;[];;[];[None];k_hmis_dialog;NGLOBEMISS13301_.mp3
Hey, why'd you have to do that? That was just mean!;[];;[];[None];k_hmis_dialog;NGLOBEMISS13302_.mp3
You know what? Sometimes you're nothing but a bully!;[];;[];[None];k_hmis_dialog;NGLOBEMISS13303_.mp3
I know you're supposed to save the galaxy and all, but could you try being less of a scummy core slime while you're doing it?;[];;[];[None];k_hmis_dialog;NGLOBEMISS13304_.mp3
Wow, sometimes helping people feels pretty good, you know?;[];;[];[None];k_hmis_dialog;NM17AA03SH01166_.mp3
Padawan, your arrival here is well timed.;[]; player is a padawan  first time;[18846, 18876];[None];dan14_bolook;
Who are you?;[];;[18847];[18845, 18877];dan14_bolook;
I am Bolook, a Jedi from the Enclave. I was sent by the Jedi Council to investigate a killing that took place here a few hours ago.;[];;[18848];[18846, 18876];dan14_bolook;
Communication does not pose a problem, as both the suspects and I speak Basic and Huttese.;[];;[18849];[18847];dan14_bolook;
I was going to handle this case myself, but now that you are here this could be an excellent opportunity for you to demonstrate how well you have been learning your lessons at the Academy.;[];;[18850];[18848];dan14_bolook;
Though you are not yet a full Jedi, perhaps you could assist me in sorting out the truth from the lies.;[];;[18851, 18865];[18849];dan14_bolook;
What do you want me to do?;[];;[18852];[18850, 18869];dan14_bolook;
Listen to the stories given by the two suspects. I have brought an information retrieval droid with access to the archives both at the Jedi Enclave and the planetary capital.;[];;[18853];[18851];dan14_bolook;
I will use my wisdom and experience to offer you some guidance, but I will not solve the case for you. There is little benefit if you do not solve this problem yourself.;[];;[18854];[18852];dan14_bolook;
Consider each man's account and check the facts with the information droid. Once you have gathered all the evidence you think you need, run through the possible scenario with me.;[];;[18855];[18853];dan14_bolook;
If you are unable to come to a satisfactory resolution, then I will take these men to the Enclave and deal with this myself.;[];;[18856];[18854];dan14_bolook;
According to the accounts of the participants, these three men were out here in the field together earlier, before the clouds broke.;[];;[18857];[18855, 18884];dan14_bolook;
I find that very odd, for most people would seek shelter indoors when the sky is filled with dark stormclouds as it was earlier today. But that is not the most puzzling aspect of the case.;[];;[18858];[18856];dan14_bolook;
The dead man, Calder Nettic, was shot in the back with a blaster rifle. A rifle was found lying near his body with blood stains on it. It has been sent back to the Enclave for analysis.;[];;[18859];[18857];dan14_bolook;
Two other men were found at the scene when I arrived. One was Handon Guld. He was unarmed. The other was Rickard Lusoff, who was carrying a hunting laser.;[];;[18860];[18858];dan14_bolook;
Both men say they did not do anything, and that they came across the body. But both also accuse the other. Obviously there is more to this than what we have been told.;[];;[18861, 18864];[18859];dan14_bolook;
Is there anything else I should know?;[];;[18862];[18860];dan14_bolook;
There is one last thing. When I arrived Handon was holding his side and Rickard was favoring one of his legs. You would do well to remember this as we progress through the case.;[];;[18863];[18861, 18864];dan14_bolook;
If there is anything else you need, I will remain here while you question the witnesses.;[];;[];[18862, 18878];dan14_bolook;
I will begin my investigaton at once.;[];;[18862];[18860];dan14_bolook;
Sorry, I do not have time for this.;[];;[18866];[18850];dan14_bolook;
We Jedi are often called on to make judgements in case such as this. I think exploring this case could be an important part of your training, though I will not force you to participate.;[]; all leave;[18867];[18865];dan14_bolook;
If you are not willing to assist me, then I will bring the suspects to the Enclave and handle this myself. But are you certain you wish to pass up this opportunity to test yourself?;[];;[18868, 18870, 18873];[18866];dan14_bolook;
I have reconsidered.;[];;[18869];[18867, 18889];dan14_bolook;
Ah, that is good. Perhaps then, we can get to the bottom of this mystery.;[];;[18851];[18868];dan14_bolook;
I don't have the time to assist you.;[];;[18871, 18872];[18867];dan14_bolook;
I regret that you feel that way. I must remove myself and the suspects to the Enclave then. Good day to you, Padawan.;[];;[];[18870];dan14_bolook;
I regret that you feel that way. I must remove myself and the suspects to the Enclave then. Good day to you, apprentice.;[];;[];[18870];dan14_bolook;
Get out of my way, worm-head!;[];;[18874];[18867];dan14_bolook;
I find your demeanor most unbecoming in a prospective Jedi. I think that your mentors have perhaps been lax in your training.;[];;[18875];[18873];dan14_bolook;
I regret that you feel you cannot assist me. I will remove myself and the suspects to the Enclave for judgment. May the Force be with you.;[];;[];[18874];dan14_bolook;
What do you want?;[];;[18847];[18845, 18877];dan14_bolook;
Apprentice, your arrival here is well timed.;[]; player is not a padawan  first time;[18846, 18876];[None];dan14_bolook;
We should proceed on to the next point. We need to find a motive for the killing. Maybe you should talk to the men about their relationship with the victim.;[];;[18863];[None];dan14_bolook;
Yes? Is there something I can do to help you in this investigation?;[];;[18880, 18882, 18884, 18885];[None];dan14_bolook;
I want to discuss the murder.;[];;[18881];[18879];dan14_bolook;
You should speak to the witnesses and the information droid before we try to figure out this puzzle. You will need the facts if we are to continue.;[];Each time the player hits a road block;[];[18880];dan14_bolook;
I will continue my investigation.;[];;[18883];[18879];dan14_bolook;
When you have gathered all the information you need, come back to me and we can try to determine what happened.;[];;[];[18882];dan14_bolook;
Tell me what happened here.;[];;[18856];[18879];dan14_bolook;
I cannot resolve this case.;[];;[18886];[18879, 18889];dan14_bolook;
Are you certain? It would be beneficial to your training if you were to at least make the attempt.;[];;[18887];[18885];dan14_bolook;
By assisting me with this case you may learn much about how well you have learned the wisdom of the Jedi... or how much further you have yet to go.;[];;[18888, 18889, 18893];[18886];dan14_bolook;
We should assist Jedi Bolook as best we can.;[];;[18889];[18887];dan14_bolook;NM14ACBOLO01360_.mp3
If you give up now, I will take these men to the Enclave and deal with this myself. But you will have missed out on an excellent opportunity.;[];;[18868, 18885, 18890];[18888, 18893, 18887];dan14_bolook;
I said I can't do it, dammit!;[];;[18891];[18889];dan14_bolook;
Very well. I will take these two suspects to the Enclave and judge this case myself.;[];;[18892];[18890];dan14_bolook;
May the Force be with you.;[];;[];[18891];dan14_bolook;
We should provide what help we can. Surely it is not that difficult to ascertain the truth.;[];;[18889];[18887];dan14_bolook;NM14ACBOLO01361_.mp3
How much for all this stuff, Tyvark?;[]; scripted encounter when player first enters shop;[18895];[None];man26_repsol2;NM26ACREPS13000_.mp3
For the Sith - a month's pay! But since you are a member of the Republic, I will charge you a week's salary.;[];;[18896];[18894];man26_repsol2;
Thanks, Tyvark. Catch you next week..;[];;[];[18895];man26_repsol2;NM26ACREPS13002_.mp3
Hey, Tyvark - how's it going?;[]; scripted encounter when player enters third time;[18898];[None];man26_repsol2;NM26ACREPS13003_.mp3
The Sith continue to befoul the beauty of this watery world. But otherwise, I am keeping well.;[];;[18899];[18897];man26_repsol2;
